epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,7739.21,0.00893,0.91851,1.05126,0.56803,0.45823,0.46896,0.27788,0.00835,0.88171,1.02965,0.00913,0.00913,0.00913
31,7912.64,0.00884,0.91049,1.04883,0.56194,0.46408,0.47062,0.2788,0.00836,0.87564,1.02792,0.0091,0.0091,0.0091
32,8085.53,0.00883,0.91078,1.04485,0.56782,0.4643,0.47773,0.28414,0.0083,0.86982,1.02619,0.00907,0.00907,0.00907
33,8257.67,0.00879,0.90003,1.04487,0.57729,0.46291,0.47738,0.28468,0.00834,0.87303,1.0278,0.00904,0.00904,0.00904
34,8430.72,0.00873,0.88972,1.04288,0.57393,0.47108,0.48461,0.28775,0.00829,0.85763,1.02501,0.00901,0.00901,0.00901
35,8603.06,0.00869,0.88792,1.03735,0.57781,0.46859,0.48563,0.28963,0.00825,0.85806,1.0223,0.00898,0.00898,0.00898
36,8777.08,0.00868,0.88284,1.04095,0.58305,0.46908,0.48578,0.28933,0.00828,0.85871,1.02405,0.00895,0.00895,0.00895
37,8949.77,0.00872,0.8808,1.03602,0.58664,0.47693,0.48689,0.28896,0.00823,0.85175,1.02323,0.00892,0.00892,0.00892
38,9122.63,0.00864,0.87126,1.03306,0.58573,0.47338,0.49151,0.29396,0.00818,0.84846,1.01914,0.00889,0.00889,0.00889
39,9295.7,0.00861,0.8669,1.03355,0.57804,0.47238,0.49291,0.29336,0.0082,0.84711,1.0195,0.00886,0.00886,0.00886
40,9468.68,0.00861,0.86142,1.03159,0.58526,0.47258,0.48811,0.29205,0.00818,0.84566,1.01762,0.00883,0.00883,0.00883
41,9641.76,0.00856,0.85193,1.03015,0.59236,0.47419,0.49579,0.29747,0.00815,0.83579,1.0162,0.0088,0.0088,0.0088
42,9814.54,0.00857,0.85587,1.03133,0.59828,0.46708,0.49503,0.29638,0.00815,0.83833,1.01782,0.00877,0.00877,0.00877
43,9987.26,0.00854,0.84971,1.03166,0.59321,0.48218,0.50148,0.30091,0.00812,0.83472,1.0151,0.00874,0.00874,0.00874
44,10159.5,0.00853,0.84316,1.02792,0.59101,0.48009,0.50132,0.30101,0.00809,0.82948,1.01426,0.00871,0.00871,0.00871
45,10332.2,0.00853,0.8455,1.02925,0.60565,0.47476,0.50236,0.30003,0.00812,0.8295,1.0143,0.00868,0.00868,0.00868
46,10504.9,0.00851,0.83847,1.02981,0.59984,0.47961,0.50363,0.30277,0.0081,0.82578,1.01397,0.00865,0.00865,0.00865
47,10677.7,0.00849,0.8366,1.02562,0.60571,0.47977,0.50557,0.30582,0.00808,0.82507,1.01367,0.00862,0.00862,0.00862
48,10850.6,0.00845,0.83078,1.02553,0.60379,0.47885,0.50471,0.3046,0.00805,0.82329,1.0114,0.00859,0.00859,0.00859
49,11022.5,0.00845,0.82601,1.02249,0.59542,0.48747,0.50756,0.30617,0.00806,0.82166,1.01199,0.00856,0.00856,0.00856
50,11195.8,0.00847,0.82598,1.02372,0.60937,0.48182,0.50816,0.3051,0.00806,0.81857,1.01337,0.00853,0.00853,0.00853
51,11368,0.0084,0.81828,1.02108,0.6085,0.48859,0.51277,0.30944,0.00804,0.81508,1.01033,0.0085,0.0085,0.0085
52,11543.1,0.00837,0.81441,1.02052,0.61011,0.48659,0.5127,0.30873,0.00801,0.81365,1.00965,0.00847,0.00847,0.00847
53,11715.3,0.00842,0.81815,1.02059,0.59991,0.49263,0.51519,0.30892,0.00805,0.81667,1.01121,0.00844,0.00844,0.00844
54,11890.3,0.00838,0.81067,1.01883,0.60922,0.48725,0.51496,0.31133,0.00799,0.81068,1.00778,0.00841,0.00841,0.00841
55,12062.6,0.00836,0.81041,1.0183,0.60161,0.49888,0.51874,0.31463,0.00799,0.80861,1.00721,0.00838,0.00838,0.00838
56,12235.1,0.00837,0.80544,1.01644,0.61222,0.49038,0.51707,0.3122,0.00798,0.80718,1.00746,0.00835,0.00835,0.00835
57,12408,0.00834,0.80347,1.01732,0.6221,0.49816,0.52251,0.31697,0.00797,0.80296,1.00587,0.00832,0.00832,0.00832
58,12581.5,0.00833,0.79485,1.01561,0.59461,0.50158,0.51924,0.31389,0.00798,0.80631,1.00492,0.00829,0.00829,0.00829
59,12753.6,0.00833,0.79471,1.01705,0.61398,0.49237,0.52066,0.31634,0.00796,0.80401,1.00537,0.00826,0.00826,0.00826
60,12926.3,0.00829,0.7919,1.01134,0.60041,0.49804,0.51938,0.31571,0.00793,0.80294,1.00367,0.00823,0.00823,0.00823
61,13099.4,0.00826,0.78755,1.01217,0.61502,0.49964,0.52546,0.31892,0.00795,0.79882,1.0041,0.0082,0.0082,0.0082
62,13272.1,0.00827,0.78658,1.01364,0.62227,0.49877,0.52599,0.31953,0.00793,0.79627,1.00355,0.00817,0.00817,0.00817
63,13445.5,0.00826,0.78434,1.01157,0.61571,0.50228,0.52284,0.31963,0.00791,0.79815,1.00324,0.00814,0.00814,0.00814
64,13618.3,0.00823,0.78231,1.00942,0.61082,0.50149,0.52391,0.31846,0.00794,0.79583,1.00499,0.00811,0.00811,0.00811
65,13792.1,0.00823,0.77742,1.01036,0.62311,0.50084,0.52783,0.31974,0.00794,0.79279,1.00384,0.00808,0.00808,0.00808
66,13964.7,0.00819,0.77434,1.0098,0.62315,0.49813,0.52646,0.32109,0.00791,0.79127,1.00182,0.00805,0.00805,0.00805
67,14139.2,0.0082,0.7717,1.00575,0.61483,0.50407,0.52705,0.32092,0.00789,0.79127,1.0019,0.00802,0.00802,0.00802
68,14311.7,0.00821,0.76875,1.00797,0.61826,0.49912,0.52828,0.3213,0.00789,0.79099,1.00122,0.00799,0.00799,0.00799
69,14485.4,0.0082,0.76767,1.00788,0.62237,0.50193,0.52929,0.32306,0.00786,0.78895,0.9993,0.00796,0.00796,0.00796
70,14657.8,0.00816,0.76515,1.00649,0.62187,0.50841,0.5324,0.32465,0.00786,0.78681,0.99882,0.00793,0.00793,0.00793
71,14830.1,0.00816,0.76312,1.00668,0.62051,0.50629,0.53286,0.32431,0.00785,0.78427,0.99877,0.0079,0.0079,0.0079
72,15002.5,0.00814,0.75833,1.00936,0.62158,0.50878,0.5318,0.32508,0.00784,0.78413,0.99812,0.00787,0.00787,0.00787
73,15174.8,0.00814,0.75917,1.00643,0.62402,0.50817,0.53285,0.32514,0.00783,0.7837,0.9978,0.00784,0.00784,0.00784
74,15346.9,0.00814,0.75967,1.00709,0.61472,0.51132,0.53179,0.32456,0.00786,0.78516,0.99983,0.00781,0.00781,0.00781
75,15519.4,0.00813,0.75242,1.00577,0.6103,0.51261,0.53152,0.32367,0.00784,0.78676,0.99838,0.00778,0.00778,0.00778
76,15691.8,0.00813,0.75676,1.00351,0.62434,0.49968,0.5297,0.32382,0.00783,0.78413,0.99762,0.00775,0.00775,0.00775
77,15865.5,0.0081,0.74849,1.00397,0.6313,0.49847,0.53228,0.32469,0.00782,0.78384,0.99741,0.00772,0.00772,0.00772
78,16037.6,0.00811,0.74905,1.00355,0.62647,0.50402,0.53367,0.32634,0.00782,0.78242,0.99713,0.00769,0.00769,0.00769
79,16210.4,0.00812,0.74719,1.00042,0.6231,0.51262,0.53616,0.32716,0.00781,0.77785,0.9971,0.00766,0.00766,0.00766
80,16382.4,0.00809,0.74352,1.00319,0.63518,0.50759,0.53767,0.32788,0.00781,0.77851,0.99659,0.00763,0.00763,0.00763
81,16554.8,0.00803,0.73818,0.99993,0.62122,0.51189,0.53744,0.32743,0.00781,0.77862,0.99636,0.0076,0.0076,0.0076
82,16727.8,0.00809,0.74024,1.00413,0.6187,0.51266,0.53724,0.32769,0.00781,0.77835,0.99665,0.00757,0.00757,0.00757
83,16901.1,0.00807,0.74081,1.00158,0.62104,0.51285,0.53641,0.32764,0.0078,0.77778,0.99663,0.00754,0.00754,0.00754
84,17074.1,0.00806,0.73461,1.00043,0.6237,0.51361,0.53635,0.328,0.00779,0.77649,0.99624,0.00751,0.00751,0.00751
85,17246.2,0.0081,0.73756,1.00053,0.62908,0.50526,0.53412,0.32734,0.00779,0.77828,0.99541,0.00748,0.00748,0.00748
86,17419.5,0.00803,0.72981,0.99903,0.62753,0.50505,0.53391,0.32713,0.00778,0.77763,0.99535,0.00745,0.00745,0.00745
87,17591.6,0.00801,0.72803,0.99736,0.62308,0.51269,0.53506,0.32608,0.0078,0.77785,0.99637,0.00742,0.00742,0.00742
88,17764,0.00803,0.72665,0.99675,0.62154,0.5128,0.53393,0.3262,0.00778,0.77623,0.9954,0.00739,0.00739,0.00739
89,17936.3,0.00804,0.72763,0.99938,0.62117,0.51585,0.53648,0.32657,0.00777,0.7746,0.99462,0.00736,0.00736,0.00736
90,18108.9,0.00806,0.72994,0.99944,0.6297,0.51303,0.53619,0.32743,0.00777,0.77726,0.99472,0.00733,0.00733,0.00733
91,18281.2,0.00798,0.71936,0.99534,0.64088,0.50984,0.53927,0.32883,0.00778,0.77672,0.99449,0.0073,0.0073,0.0073
92,18454,0.008,0.7207,0.99587,0.62944,0.50946,0.53658,0.32826,0.00778,0.77652,0.99496,0.00727,0.00727,0.00727
93,18627,0.008,0.71723,0.99713,0.62632,0.5122,0.53855,0.32988,0.00777,0.77528,0.99399,0.00724,0.00724,0.00724
94,18800.5,0.00801,0.71487,0.99616,0.62874,0.50929,0.53872,0.33077,0.00776,0.77392,0.99323,0.00721,0.00721,0.00721
95,18973.3,0.00795,0.71178,0.99374,0.64012,0.50557,0.53698,0.3306,0.00777,0.77286,0.99356,0.00718,0.00718,0.00718
96,19146.9,0.00797,0.70849,0.99413,0.62632,0.51091,0.5371,0.32989,0.00775,0.77193,0.99285,0.00715,0.00715,0.00715
97,19318.8,0.00795,0.70707,0.99227,0.62934,0.5093,0.53877,0.33002,0.00776,0.77275,0.99339,0.00712,0.00712,0.00712
98,19491.9,0.00791,0.70419,0.99362,0.62573,0.51356,0.53925,0.33101,0.00776,0.77146,0.99357,0.00709,0.00709,0.00709
99,19664.7,0.00795,0.70742,0.99497,0.62971,0.51411,0.54089,0.33187,0.00775,0.77061,0.99287,0.00706,0.00706,0.00706
100,19838.4,0.0079,0.7024,0.99183,0.62363,0.52173,0.54168,0.33324,0.00775,0.77113,0.99325,0.00703,0.00703,0.00703
101,20010.5,0.00792,0.69959,0.99359,0.63837,0.50999,0.54168,0.33364,0.00774,0.77051,0.99263,0.007,0.007,0.007
102,20184.2,0.00793,0.70002,0.99272,0.63279,0.51602,0.54169,0.33278,0.00774,0.77186,0.9932,0.00697,0.00697,0.00697
103,20356.1,0.00788,0.69717,0.99131,0.6337,0.51684,0.54181,0.3327,0.00774,0.77218,0.99275,0.00694,0.00694,0.00694
104,20530.4,0.00791,0.695,0.9891,0.63338,0.51307,0.53996,0.33262,0.00774,0.77242,0.9932,0.00691,0.00691,0.00691
105,20702.7,0.00789,0.6944,0.98928,0.63745,0.50873,0.53951,0.33164,0.00774,0.773,0.99314,0.00688,0.00688,0.00688
106,20875.6,0.00787,0.69127,0.98792,0.62976,0.51162,0.53951,0.33173,0.00774,0.77244,0.99287,0.00685,0.00685,0.00685
107,21048.7,0.00788,0.68837,0.98969,0.636,0.50831,0.53891,0.33163,0.00774,0.77209,0.99274,0.00682,0.00682,0.00682
108,21221.4,0.00791,0.69368,0.99132,0.63198,0.51141,0.54083,0.33151,0.00773,0.77198,0.99242,0.00679,0.00679,0.00679
109,21395.1,0.00789,0.68992,0.99139,0.6258,0.51625,0.54058,0.33191,0.00773,0.77227,0.99286,0.00676,0.00676,0.00676
110,21567.8,0.00782,0.68361,0.98612,0.63179,0.51449,0.54191,0.3322,0.00774,0.77164,0.9929,0.00673,0.00673,0.00673
111,21740.9,0.00786,0.68451,0.98806,0.63309,0.51513,0.54161,0.33249,0.00773,0.77175,0.99286,0.0067,0.0067,0.0067
112,21913.2,0.00786,0.68136,0.98754,0.63539,0.51407,0.54205,0.33343,0.00772,0.77163,0.99201,0.00667,0.00667,0.00667
113,22086.4,0.00786,0.68327,0.98778,0.63614,0.51486,0.54257,0.33369,0.00772,0.77155,0.9918,0.00664,0.00664,0.00664
114,22259,0.00787,0.68185,0.98933,0.62817,0.51819,0.54189,0.33304,0.00772,0.77191,0.99193,0.00661,0.00661,0.00661
115,22432,0.00784,0.67617,0.98673,0.63009,0.51508,0.54198,0.33367,0.00773,0.77157,0.99233,0.00658,0.00658,0.00658
116,22604.7,0.00786,0.67775,0.9866,0.63064,0.51508,0.54165,0.33382,0.00772,0.77139,0.99224,0.00655,0.00655,0.00655
117,22778.2,0.00782,0.67587,0.98536,0.63138,0.51508,0.54219,0.33389,0.00772,0.77105,0.99206,0.00652,0.00652,0.00652
118,22951.6,0.00783,0.67367,0.98532,0.62998,0.51691,0.54285,0.33373,0.00772,0.77159,0.99218,0.00649,0.00649,0.00649
119,23124.6,0.00779,0.66988,0.98505,0.62667,0.52006,0.54295,0.33353,0.00772,0.77156,0.99212,0.00646,0.00646,0.00646
120,23297.3,0.00784,0.66846,0.98672,0.63373,0.51628,0.54245,0.33351,0.00772,0.77195,0.99213,0.00643,0.00643,0.00643
121,23469.9,0.00778,0.67025,0.98425,0.63103,0.51857,0.54181,0.33319,0.00771,0.7711,0.99259,0.0064,0.0064,0.0064
122,23642.3,0.00778,0.66615,0.98155,0.62997,0.51983,0.54127,0.3333,0.00771,0.77115,0.99214,0.00637,0.00637,0.00637
123,23815.6,0.00781,0.66668,0.98493,0.63102,0.52129,0.54205,0.33359,0.00771,0.77092,0.99178,0.00634,0.00634,0.00634
124,23987.9,0.00777,0.6615,0.98357,0.6313,0.52085,0.54158,0.33368,0.00771,0.7714,0.99174,0.00631,0.00631,0.00631
125,24161.2,0.00778,0.66371,0.98258,0.62794,0.52257,0.54053,0.33299,0.0077,0.77244,0.99142,0.00628,0.00628,0.00628
126,24333.7,0.00779,0.66053,0.9844,0.63102,0.52266,0.54111,0.33352,0.0077,0.77232,0.99129,0.00625,0.00625,0.00625
127,24507.2,0.00778,0.66051,0.98175,0.62924,0.5219,0.5409,0.33332,0.0077,0.77239,0.99113,0.00622,0.00622,0.00622
128,24679.4,0.00776,0.65789,0.9842,0.62727,0.52628,0.54163,0.33341,0.0077,0.77242,0.99121,0.00619,0.00619,0.00619
129,24852.8,0.00771,0.65367,0.98017,0.62578,0.52486,0.54188,0.33353,0.0077,0.77242,0.9911,0.00616,0.00616,0.00616
130,25024.6,0.00778,0.6574,0.98304,0.62972,0.52206,0.54203,0.3335,0.0077,0.77243,0.99092,0.00613,0.00613,0.00613
131,25197.5,0.00774,0.65257,0.97964,0.62998,0.52151,0.54249,0.33427,0.0077,0.77209,0.99111,0.0061,0.0061,0.0061
132,25370.2,0.00771,0.64985,0.97894,0.62419,0.52524,0.54273,0.33444,0.0077,0.77209,0.99107,0.00607,0.00607,0.00607
133,25542.6,0.00781,0.6553,0.98037,0.62226,0.52581,0.54246,0.33387,0.0077,0.7718,0.99103,0.00604,0.00604,0.00604
134,25716.3,0.00774,0.64815,0.9785,0.62187,0.52784,0.54218,0.3339,0.0077,0.77151,0.9911,0.00601,0.00601,0.00601
135,25888.4,0.00776,0.64979,0.98233,0.62385,0.52455,0.54181,0.33404,0.0077,0.77163,0.99112,0.00598,0.00598,0.00598
136,26062.4,0.0077,0.645,0.98034,0.62134,0.52574,0.54147,0.33365,0.0077,0.77198,0.99109,0.00595,0.00595,0.00595
137,26234.8,0.00772,0.64442,0.98129,0.62863,0.52078,0.54128,0.33328,0.0077,0.77218,0.99095,0.00592,0.00592,0.00592
138,26407.4,0.00772,0.64368,0.9794,0.64107,0.51384,0.5416,0.33343,0.0077,0.77236,0.99087,0.00589,0.00589,0.00589
139,26579.7,0.00768,0.6406,0.97829,0.64063,0.51544,0.54177,0.33365,0.0077,0.77242,0.99092,0.00586,0.00586,0.00586
140,26752.8,0.00772,0.6414,0.97743,0.64346,0.51463,0.54173,0.33375,0.0077,0.77278,0.99108,0.00583,0.00583,0.00583
141,26925.4,0.0077,0.64065,0.97817,0.64178,0.51597,0.54196,0.33402,0.0077,0.77277,0.99104,0.0058,0.0058,0.0058
142,27098.2,0.00769,0.63733,0.97621,0.63053,0.52264,0.54156,0.3339,0.0077,0.77293,0.99133,0.00577,0.00577,0.00577
143,27270.7,0.00767,0.6333,0.97477,0.62914,0.52332,0.54165,0.33376,0.0077,0.77325,0.9912,0.00574,0.00574,0.00574
144,27443.9,0.00766,0.63278,0.97612,0.63011,0.5218,0.54126,0.33396,0.0077,0.7732,0.99119,0.00571,0.00571,0.00571
145,27616.5,0.00766,0.6339,0.9777,0.62704,0.52271,0.54151,0.33379,0.0077,0.77328,0.99133,0.00568,0.00568,0.00568
146,27789.2,0.00767,0.63066,0.97763,0.62898,0.52191,0.54127,0.3338,0.00769,0.77343,0.9911,0.00565,0.00565,0.00565
147,27961.6,0.00765,0.62852,0.9747,0.63124,0.52191,0.54162,0.33403,0.00769,0.77367,0.99105,0.00562,0.00562,0.00562
148,28134.2,0.00765,0.62799,0.97634,0.63098,0.51986,0.54128,0.334,0.00769,0.77394,0.99098,0.00559,0.00559,0.00559
149,28307.6,0.00765,0.62736,0.97464,0.63002,0.52054,0.54123,0.33403,0.00769,0.77398,0.99087,0.00556,0.00556,0.00556
150,28481.2,0.00766,0.62765,0.97267,0.63113,0.5187,0.54088,0.33378,0.00769,0.7743,0.99082,0.00553,0.00553,0.00553
151,28653.4,0.00765,0.62488,0.97439,0.63104,0.5185,0.54089,0.33396,0.00769,0.7745,0.99067,0.0055,0.0055,0.0055
152,28827.4,0.0076,0.62102,0.9719,0.6322,0.51724,0.54031,0.33362,0.00769,0.7747,0.9907,0.00547,0.00547,0.00547
153,28999.7,0.00765,0.62355,0.97298,0.63314,0.51709,0.54016,0.33359,0.00769,0.77503,0.99076,0.00544,0.00544,0.00544
154,29173,0.00762,0.61973,0.97003,0.63322,0.51758,0.54007,0.33336,0.00769,0.77514,0.99067,0.00541,0.00541,0.00541
155,29345,0.00764,0.62478,0.97131,0.63362,0.51841,0.53989,0.33343,0.00769,0.77518,0.99072,0.00538,0.00538,0.00538
156,29517.7,0.00759,0.61746,0.97084,0.63323,0.51855,0.54034,0.33342,0.00769,0.77515,0.9905,0.00535,0.00535,0.00535
157,29690.5,0.00762,0.61926,0.97061,0.63551,0.5168,0.54029,0.3337,0.00769,0.7754,0.9906,0.00532,0.00532,0.00532
158,29863.6,0.00759,0.61632,0.96857,0.63287,0.51815,0.54022,0.33336,0.00769,0.77528,0.99061,0.00529,0.00529,0.00529
159,30035.7,0.00758,0.6132,0.96906,0.63386,0.51756,0.54018,0.33364,0.00768,0.77554,0.99063,0.00526,0.00526,0.00526
160,30208.7,0.00758,0.61319,0.97147,0.63374,0.51855,0.54039,0.33365,0.00768,0.77552,0.9906,0.00523,0.00523,0.00523
161,30381.4,0.00758,0.61427,0.97005,0.63748,0.51658,0.54018,0.33375,0.00768,0.7757,0.99064,0.0052,0.0052,0.0052
162,30553.7,0.00754,0.60825,0.968,0.63592,0.51857,0.54025,0.33376,0.00768,0.77579,0.99061,0.00517,0.00517,0.00517
163,30726.8,0.00754,0.60809,0.96894,0.63771,0.51725,0.54031,0.33375,0.00768,0.77584,0.99064,0.00514,0.00514,0.00514
164,30898.7,0.00757,0.60774,0.97013,0.63535,0.51841,0.54062,0.33396,0.00768,0.77633,0.99067,0.00511,0.00511,0.00511
165,31072.1,0.00758,0.60797,0.9671,0.63656,0.51807,0.5407,0.33421,0.00768,0.7763,0.99075,0.00508,0.00508,0.00508
166,31245.1,0.00754,0.60535,0.97063,0.63873,0.51677,0.54019,0.33396,0.00768,0.77658,0.99077,0.00505,0.00505,0.00505
167,31418.4,0.00751,0.60295,0.96848,0.63809,0.51753,0.54071,0.33414,0.00768,0.77649,0.9909,0.00502,0.00502,0.00502
168,31685.8,0.00761,0.60848,0.96937,0.63999,0.51704,0.54077,0.3339,0.00768,0.77674,0.99095,0.00499,0.00499,0.00499
169,31902.1,0.00755,0.604,0.96819,0.64317,0.51543,0.54081,0.33384,0.00768,0.77719,0.99091,0.00496,0.00496,0.00496
170,32201.2,0.00753,0.60073,0.968,0.64477,0.51457,0.54103,0.33385,0.00768,0.77695,0.99081,0.00493,0.00493,0.00493
171,32500.1,0.00754,0.60002,0.96644,0.64472,0.51552,0.54125,0.33394,0.00768,0.77728,0.99079,0.0049,0.0049,0.0049
172,32798.3,0.00752,0.60047,0.96706,0.64462,0.5153,0.54103,0.3339,0.00768,0.77731,0.99075,0.00487,0.00487,0.00487
173,33096.1,0.00754,0.60219,0.96819,0.64402,0.516,0.54116,0.33423,0.00768,0.77729,0.99074,0.00484,0.00484,0.00484
174,33393.7,0.00749,0.59556,0.96595,0.64588,0.51485,0.54109,0.33426,0.00768,0.77746,0.9906,0.00481,0.00481,0.00481
175,33691.8,0.00751,0.59709,0.96535,0.64417,0.51463,0.54106,0.33413,0.00768,0.77756,0.99053,0.00478,0.00478,0.00478
176,33989.3,0.0075,0.59349,0.96525,0.64439,0.51443,0.54072,0.33404,0.00768,0.77786,0.99049,0.00475,0.00475,0.00475
177,34287,0.0075,0.59467,0.96436,0.64313,0.51526,0.54081,0.33406,0.00768,0.77826,0.99057,0.00472,0.00472,0.00472
178,34584.6,0.00751,0.59564,0.96607,0.64156,0.5156,0.54081,0.33394,0.00768,0.77853,0.99064,0.00469,0.00469,0.00469
179,34882.7,0.00751,0.59376,0.96497,0.64025,0.51673,0.54061,0.33413,0.00768,0.77856,0.99064,0.00466,0.00466,0.00466
180,35181,0.00754,0.59308,0.96413,0.63998,0.5169,0.5405,0.33412,0.00768,0.77855,0.99078,0.00463,0.00463,0.00463
181,35479.7,0.00748,0.58934,0.96423,0.6405,0.5167,0.54062,0.33423,0.00768,0.77864,0.9908,0.0046,0.0046,0.0046
182,35777.9,0.00748,0.58875,0.96353,0.6412,0.51589,0.54062,0.33436,0.00768,0.77893,0.99077,0.00457,0.00457,0.00457
183,36075.5,0.00744,0.58596,0.96271,0.64266,0.51479,0.54094,0.3343,0.00768,0.77905,0.9908,0.00454,0.00454,0.00454
184,36373.2,0.00745,0.58389,0.96251,0.63954,0.51729,0.54109,0.33439,0.00768,0.77925,0.99084,0.00451,0.00451,0.00451
185,36670.8,0.00747,0.58406,0.96198,0.63549,0.51967,0.54097,0.33439,0.00768,0.77961,0.99084,0.00448,0.00448,0.00448
186,36969.5,0.00747,0.58834,0.96435,0.6334,0.52009,0.54087,0.33429,0.00768,0.77964,0.99086,0.00445,0.00445,0.00445
187,37267.3,0.00747,0.58281,0.96167,0.63585,0.51898,0.54106,0.33446,0.00768,0.77953,0.99085,0.00442,0.00442,0.00442
188,37564.9,0.00744,0.58094,0.96295,0.63907,0.51798,0.54138,0.33431,0.00768,0.77971,0.99085,0.00439,0.00439,0.00439
189,37863.9,0.00744,0.58087,0.96086,0.62764,0.52275,0.54124,0.33443,0.00768,0.77973,0.99081,0.00436,0.00436,0.00436
190,38161.2,0.00741,0.57859,0.9613,0.62756,0.5231,0.54129,0.33449,0.00768,0.77976,0.99082,0.00433,0.00433,0.00433
191,38458.3,0.00744,0.57839,0.96065,0.62742,0.52284,0.54122,0.33443,0.00768,0.77998,0.99083,0.0043,0.0043,0.0043
